day,S,H,Flr,W,Pi,V,breach,depth,K_L,K_S1,T_L_rem,T_S1_rem,tS,tL,roll_count,breach_days,depth_sum,event
154,419.01486006538914,531.4305925607314,106.82400000000001,-115.35515856050677,27.43321226945917,331.0929137743415,0,0.0,480.6213073782366,53.412000000000006,20,860,154,14,7,0,0.0,
155,436.8356089304393,531.4305925607314,106.82400000000001,-115.35515856050677,17.058308662983457,338.538759032916,0,0.0,480.6213073782366,53.412000000000006,19,859,155,15,7,0,0.0,
156,429.3295851121089,531.4305925607314,106.82400000000001,-115.35515856050677,21.21337614459773,335.1878026961998,0,0.0,480.6213073782366,53.412000000000006,18,858,156,16,7,0,0.0,
157,409.1714727850727,531.4305925607314,106.82400000000001,-115.35515856050677,38.652516038431806,332.46883026299776,0,0.0,480.6213073782366,53.412000000000006,17,857,157,17,7,0,0.0,
158,419.3227757265466,531.4305925607314,106.82400000000001,-115.35515856050677,28.30918672984319,332.276803895883,0,0.0,480.6213073782366,53.412000000000006,16,856,158,18,7,0,0.0,
159,409.01905140649495,531.4305925607314,106.82400000000001,-115.35515856050677,38.8197875359218,332.48368038191,0,0.0,480.6213073782366,53.412000000000006,15,855,159,19,7,0,0.0,
160,422.28371913430686,531.4305925607314,106.82400000000001,-122.36012818672299,25.419063005402876,325.3426539529868,0,0.0,485.62627700445285,53.412000000000006,34,854,160,0,8,0,0.0,ROLL_L
161,413.18977310813244,531.4305925607314,106.82400000000001,-122.36012818672299,45.06696028632474,335.8966052077342,0,0.0,485.62627700445285,53.412000000000006,33,853,161,1,8,0,0.0,
162,399.4814250914446,531.4305925607314,106.82400000000001,-122.36012818672299,50.03571536887338,327.157012273595,0,0.0,485.62627700445285,53.412000000000006,32,852,162,2,8,0,0.0,
163,384.0851627989275,531.4305925607314,106.82400000000001,-122.36012818672299,66.71143516166407,328.43646977386857,0,0.0,485.62627700445285,53.412000000000006,31,851,163,3,8,0,0.0,
164,376.78902713065304,531.4305925607314,106.82400000000001,-122.36012818672299,74.88148687683528,329.3103858207653,0,0.0,485.62627700445285,53.412000000000006,30,850,164,4,8,0,0.0,
165,362.05555751938005,531.4305925607314,106.82400000000001,-122.36012818672299,90.46876889399708,330.16419822665415,0,0.0,485.62627700445285,53.412000000000006,29,849,165,5,8,0,0.0,
166,371.6641536905578,531.4305925607314,106.82400000000001,-122.36012818672299,79.91774790912439,329.2217734129592,0,0.0,485.62627700445285,53.412000000000006,28,848,166,6,8,0,0.0,
167,363.3293290164533,531.4305925607314,106.82400000000001,-122.36012818672299,88.87825204452182,329.8474528742521,0,0.0,485.62627700445285,53.412000000000006,27,847,167,7,8,0,0.0,
168,430.8090884359185,531.4305925607314,106.82400000000001,-122.36012818672299,29.41153245340471,337.86049270260025,0,0.0,485.62627700445285,53.412000000000006,26,846,168,8,8,0,0.0,
169,393.57633683647236,531.4305925607314,106.82400000000001,-122.36012818672299,61.05025176314402,332.26646041289337,0,0.0,485.62627700445285,53.412000000000006,25,845,169,9,8,0,0.0,
170,418.25934721235916,531.4305925607314,106.82400000000001,-122.36012818672299,40.25496477111649,336.15418379675265,0,0.0,485.62627700445285,53.412000000000006,24,844,170,10,8,0,0.0,
171,401.8707168523655,531.4305925607314,106.82400000000001,-122.36012818672299,50.24247977916834,329.7530684448108,0,0.0,485.62627700445285,53.412000000000006,23,843,171,11,8,0,0.0,
172,384.86156196577804,531.4305925607314,106.82400000000001,-122.36012818672299,64.8526895042312,327.35412328328624,0,0.0,485.62627700445285,53.412000000000006,22,842,172,12,8,0,0.0,
173,391.68554246834634,531.4305925607314,106.82400000000001,-122.36012818672299,60.991729654964495,330.31714393658785,0,0.0,485.62627700445285,53.412000000000006,21,841,173,13,8,0,0.0,
174,378.34845267272755,531.4305925607314,106.82400000000001,-122.36012818672299,71.75247693257735,327.7408014185819,0,0.0,485.62627700445285,53.412000000000006,20,840,174,14,8,0,0.0,
175,370.4346922477942,531.4305925607314,106.82400000000001,-122.36012818672299,82.26955801410739,330.3441220751786,0,0.0,485.62627700445285,53.412000000000006,19,839,175,15,8,0,0.0,
176,360.62982470560786,531.4305925607314,106.82400000000001,-122.36012818672299,92.56244823912519,330.83214475801003,0,0.0,485.62627700445285,53.412000000000006,18,838,176,16,8,0,0.0,
177,350.1234623308993,531.4305925607314,106.82400000000001,-122.36012818672299,103.28360195445595,331.0469360986323,0,0.0,485.62627700445285,53.412000000000006,17,837,177,17,8,0,0.0,
178,357.2163112231898,531.4305925607314,106.82400000000001,-122.36012818672299,94.43265498685551,329.28883802332234,0,0.0,485.62627700445285,53.412000000000006,16,836,178,18,8,0,0.0,
179,356.751808679461,531.4305925607314,106.82400000000001,-122.36012818672299,94.84141474815547,329.2330952408935,0,0.0,485.62627700445285,53.412000000000006,15,835,179,19,8,0,0.0,
180,347.41488137677123,531.4305925607314,106.82400000000001,-38.26096476555705,18.872996936423114,328.0269135476373,0,0.0,399.5271135832869,53.412000000000006,34,834,180,0,9,0,0.0,ROLL_L
181,363.5261008660767,531.4305925607314,106.82400000000001,-38.26096476555705,16.69295683529827,341.95809293581794,0,0.0,399.5271135832869,53.412000000000006,33,833,181,1,9,0,0.0,
182,356.2992749543569,531.4305925607314,106.82400000000001,-38.26096476555705,17.58265652996758,335.6209667187675,0,0.0,399.5271135832869,53.412000000000006,32,832,182,2,9,0,0.0,
183,374.617396463852,531.4305925607314,106.82400000000001,-38.26096476555705,8.139768902688992,344.49620060098397,0,0.0,399.5271135832869,53.412000000000006,31,831,183,3,9,0,0.0,
184,357.65676326025977,531.4305925607314,106.82400000000001,-38.26096476555705,16.213321701580135,335.60912019628284,0,0.0,399.5271135832869,53.412000000000006,30,830,184,4,9,0,0.0,
185,345.71714551338,531.4305925607314,106.82400000000001,-38.26096476555705,24.940602834376513,332.3967835821995,0,0.0,399.5271135832869,53.412000000000006,29,829,185,5,9,0,0.0,
186,344.6410985241184,531.4305925607314,106.82400000000001,-38.26096476555705,31.762473086030944,338.14260684459225,0,0.0,399.5271135832869,53.412000000000006,28,828,186,6,9,0,0.0,
187,386.3658189949094,531.4305925607314,106.82400000000001,-38.26096476555705,0.2881419616683729,348.3929961910207,0,0.0,399.5271135832869,53.412000000000006,27,827,187,7,9,0,0.0,
188,413.74030027055494,531.4305925607314,106.82400000000001,-38.26096476555705,-14.28400197893551,361.19533352606237,0,0.0,399.5271135832869,53.412000000000006,26,826,188,8,9,0,0.0,
189,415.08709981059263,531.4305925607314,106.82400000000001,-38.26096476555705,-14.59990822619449,362.2262268188411,0,0.0,399.5271135832869,53.412000000000006,25,825,189,9,9,0,0.0,
190,419.7523416234555,531.4305925607314,106.82400000000001,-38.26096476555705,-15.03643651188644,366.454940346012,0,0.0,399.5271135832869,53.412000000000006,24,824,190,10,9,0,0.0,
191,417.38807715540554,531.4305925607314,106.82400000000001,-38.26096476555705,-15.222646115081442,363.90446627476706,0,0.0,399.5271135832869,53.412000000000006,23,823,191,11,9,0,0.0,
192,411.3038994600236,531.4305925607314,106.82400000000001,-38.26096476555705,-11.306140012094634,361.7367946823719,0,0.0,399.5271135832869,53.412000000000006,22,822,192,12,9,0,0.0,
193,436.884650776311,531.4305925607314,106.82400000000001,-38.26096476555705,-21.632110257740155,376.99157575301376,0,0.0,399.5271135832869,53.412000000000006,21,821,193,13,9,0,0.0,
194,437.1928526687132,531.4305925607314,106.82400000000001,-38.26096476555705,-21.871102043188827,377.0607858599673,0,0.0,399.5271135832869,53.412000000000006,20,820,194,14,9,0,0.0,
195,414.73579809014177,531.4305925607314,106.82400000000001,-38.26096476555705,-15.907572431383386,360.56726089320136,0,0.0,399.5271135832869,53.412000000000006,19,819,195,15,9,0,0.0,
196,391.5067837256435,531.4305925607314,106.82400000000001,-38.26096476555705,-3.7268536546736932,349.5189653054128,0,0.0,399.5271135832869,53.412000000000006,18,818,196,16,9,0,0.0,
197,392.7398044223224,531.4305925607314,106.82400000000001,-38.26096476555705,-4.238646698029818,350.2401929587355,0,0.0,399.5271135832869,53.412000000000006,17,817,197,17,9,0,0.0,
198,377.4561403708142,531.4305925607314,106.82400000000001,-38.26096476555705,4.367407033014743,343.56258263827186,0,0.0,399.5271135832869,53.412000000000006,16,816,198,18,9,0,0.0,
199,400.65367251199564,531.4305925607314,106.82400000000001,-38.26096476555705,-9.655825342843986,352.7368824035946,0,0.0,399.5271135832869,53.412000000000006,15,815,199,19,9,0,0.0,
200,392.8127616242918,531.4305925607314,106.82400000000001,-71.16011845919655,25.1799657988701,346.83260896396536,0,0.0,451.73467586793555,53.412000000000006,34,814,200,0,10,0,0.0,ROLL_L
201,398.7180962818471,531.4305925607314,106.82400000000001,-71.16011845919655,23.87789792506431,351.4358757477149,0,0.0,451.73467586793555,53.412000000000006,33,813,201,1,10,0,0.0,
202,423.51608258754413,531.4305925607314,106.82400000000001,-71.16011845919655,14.378338758307997,366.7343028866556,0,0.0,451.73467586793555,53.412000000000006,32,812,202,2,10,0,0.0,
203,428.5838441861227,531.4305925607314,106.82400000000001,-71.16011845919655,14.234773825847775,371.6584995527739,0,0.0,451.73467586793555,53.412000000000006,31,811,203,3,10,0,0.0,
204,431.7038992772938,531.4305925607314,106.82400000000001,-71.16011845919655,11.781314825673796,372.325095643771,0,0.0,451.73467586793555,53.412000000000006,30,810,204,4,10,0,0.0,
205,416.6479843735573,531.4305925607314,106.82400000000001,-71.16011845919655,20.462367726378623,365.9502336407393,0,0.0,451.73467586793555,53.412000000000006,29,809,205,5,10,0,0.0,
206,424.092918985637,531.4305925607314,106.82400000000001,-71.16011845919655,13.148690815551092,366.0814913419916,0,0.0,451.73467586793555,53.412000000000006,28,808,206,6,10,0,0.0,
207,435.3209040136632,531.4305925607314,106.82400000000001,-71.16011845919655,5.32346858018655,369.4842541346532,0,0.0,451.73467586793555,53.412000000000006,27,807,207,7,10,0,0.0,
208,419.77453659275784,531.4305925607314,106.82400000000001,-71.16011845919655,12.396547012886806,361.0109651464481,0,0.0,451.73467586793555,53.412000000000006,26,806,208,8,10,0,0.0,
209,419.4897242602167,531.4305925607314,106.82400000000001,-71.16011845919655,12.157756555733087,360.48736235675324,0,0.0,451.73467586793555,53.412000000000006,25,805,209,9,10,0,0.0,
210,408.1298837098409,531.4305925607314,106.82400000000001,-71.16011845919655,21.028484984076286,357.9982502347206,0,0.0,451.73467586793555,53.412000000000006,24,804,210,10,10,0,0.0,
211,411.500223536022,531.4305925607314,106.82400000000001,-71.16011845919655,21.02750836461812,361.3676134414436,0,0.0,451.73467586793555,53.412000000000006,23,803,211,11,10,0,0.0,
212,436.8380292255971,531.4305925607314,106.82400000000001,-71.16011845919655,2.6389775848771677,368.3168883512777,0,0.0,451.73467586793555,53.412000000000006,22,802,212,12,10,0,0.0,
213,471.06708094150815,531.4305925607314,106.82400000000001,-71.16011845919655,-12.382576605292382,387.5243858770192,0,0.0,451.73467586793555,53.412000000000006,21,801,213,13,10,0,0.0,
214,467.60638042017666,531.4305925607314,106.82400000000001,-71.16011845919655,-12.595104332943173,383.85115762803696,0,0.0,451.73467586793555,53.412000000000006,20,800,214,14,10,0,0.0,
215,495.0488923583454,531.4305925607314,106.82400000000001,-71.16011845919655,-19.057870415373465,404.8309034837754,0,0.0,451.73467586793555,53.412000000000006,19,799,215,15,10,0,0.0,
216,536.5842603776914,536.5842603776914,106.82400000000001,-71.16011845919655,-29.231114486971975,436.19302743152286,0,0.0,451.73467586793555,53.412000000000006,18,798,216,16,10,0,0.0,
217,544.7071814158018,544.7071814158018,106.82400000000001,-71.16011845919655,-29.943908454759885,443.6031545018453,0,0.0,451.73467586793555,53.412000000000006,17,797,217,17,10,0,0.0,
218,451.4541934257587,544.7071814158018,106.82400000000001,-71.16011845919655,-5.429365500840898,374.86470946572126,0,0.0,451.73467586793555,53.412000000000006,16,796,218,18,10,0,0.0,
219,438.87450616793313,544.7071814158018,106.82400000000001,-71.16011845919655,1.571230572922957,369.28561828165954,0,0.0,451.73467586793555,53.412000000000006,15,795,219,19,10,0,0.0,
220,363.7399009173861,544.7071814158018,106.82400000000001,-39.726328646254956,27.005356266767127,351.01892853789826,0,0.0,418.30088605499395,53.412000000000006,34,794,220,0,11,0,0.0,ROLL_L
221,358.77950733884467,544.7071814158018,106.82400000000001,-39.726328646254956,44.25084094405669,363.3040196366464,0,0.0,418.30088605499395,53.412000000000006,33,793,221,1,11,0,0.0,
222,349.2831355898533,544.7071814158018,106.82400000000001,-39.726328646254956,45.459848314723956,355.0166552583223,0,0.0,418.30088605499395,53.412000000000006,32,792,222,2,11,0,0.0,
223,371.3532843964649,544.7071814158018,106.82400000000001,-39.726328646254956,28.360915285490393,359.9878710357003,0,0.0,418.30088605499395,53.412000000000006,31,791,223,3,11,0,0.0,
224,360.10101421517305,544.7071814158018,106.82400000000001,-39.726328646254956,43.95083776018674,364.32552332910484,0,0.0,418.30088605499395,53.412000000000006,30,790,224,4,11,0,0.0,
225,330.77457666649923,544.7071814158018,106.82400000000001,-39.726328646254956,63.03516144680956,354.08340946705385,0,0.0,418.30088605499395,53.412000000000006,29,789,225,5,11,0,0.0,
226,349.21192805297187,544.7071814158018,106.82400000000001,-39.726328646254956,50.19147433289483,359.6770737396117,0,0.0,418.30088605499395,53.412000000000006,28,788,226,6,11,0,0.0,
227,351.5966038398539,544.7071814158018,106.82400000000001,-39.726328646254956,46.42993861700238,358.30021381060135,0,0.0,418.30088605499395,53.412000000000006,27,787,227,7,11,0,0.0,
228,338.2180159542212,544.7071814158018,106.82400000000001,-39.726328646254956,62.486448330430164,360.9781356383964,0,0.0,418.30088605499395,53.412000000000006,26,786,228,8,11,0,0.0,
229,370.2019606582156,544.7071814158018,106.82400000000001,-39.726328646254956,33.05631849888273,363.5319505108434,0,0.0,418.30088605499395,53.412000000000006,25,785,229,9,11,0,0.0,
230,369.6409963372389,544.7071814158018,106.82400000000001,-39.726328646254956,32.75817192763637,362.6728396186203,0,0.0,418.30088605499395,53.412000000000006,24,784,230,10,11,0,0.0,
231,349.2671938154526,544.7071814158018,106.82400000000001,-39.726328646254956,50.96162578542152,360.50249095461913,0,0.0,418.30088605499395,53.412000000000006,23,783,231,11,11,0,0.0,
232,345.7858680482405,544.7071814158018,106.82400000000001,-39.726328646254956,50.381667094195585,356.4412064961811,0,0.0,418.30088605499395,53.412000000000006,22,782,232,12,11,0,0.0,
233,334.2142123707566,544.7071814158018,106.82400000000001,-39.726328646254956,60.720687089941634,355.2085708144433,0,0.0,418.30088605499395,53.412000000000006,21,781,233,13,11,0,0.0,
234,336.65446268341447,544.7071814158018,106.82400000000001,-39.726328646254956,60.038102596409075,356.9662366335686,0,0.0,418.30088605499395,53.412000000000006,20,780,234,14,11,0,0.0,
235,365.1410523145573,544.7071814158018,106.82400000000001,-39.726328646254956,31.724921236949147,357.13964490525154,0,0.0,418.30088605499395,53.412000000000006,19,779,235,15,11,0,0.0,
236,423.05879929460025,544.7071814158018,106.82400000000001,-39.726328646254956,-1.309340991564838,382.02312965678044,0,0.0,418.30088605499395,53.412000000000006,18,778,236,16,11,0,0.0,
237,446.63239485008137,544.7071814158018,106.82400000000001,-39.726328646254956,-8.53484617037974,398.37122003344666,0,0.0,418.30088605499395,53.412000000000006,17,777,237,17,11,0,0.0,
238,461.7893516503572,544.7071814158018,106.82400000000001,-39.726328646254956,-14.025012589398935,408.0380104147033,0,0.0,418.30088605499395,53.412000000000006,16,776,238,18,11,0,0.0,
239,503.38974477572566,544.7071814158018,106.82400000000001,-39.726328646254956,-22.226099817971164,441.43731631149956,0,0.0,418.30088605499395,53.412000000000006,15,775,239,19,11,0,0.0,
240,488.54730916626727,544.7071814158018,106.82400000000001,-106.41637045706304,42.89601483697821,425.0269535461824,0,0.0,561.8294055412073,53.412000000000006,34,774,240,0,12,0,0.0,ROLL_L
241,499.07711389113877,544.7071814158018,106.82400000000001,-106.41637045706304,42.00973645482942,434.6704798889051,0,0.0,561.8294055412073,53.412000000000006,33,773,241,1,12,0,0.0,
242,469.94923416522107,544.7071814158018,106.82400000000001,-106.41637045706304,67.1342618502548,430.66712555841286,0,0.0,561.8294055412073,53.412000000000006,32,772,242,2,12,0,0.0,
243,434.32809973333826,544.7071814158018,106.82400000000001,-106.41637045706304,100.91620631596594,428.82793559224115,0,0.0,561.8294055412073,53.412000000000006,31,771,243,3,12,0,0.0,
244,405.6069436950215,544.7071814158018,106.82400000000001,-106.41637045706304,131.6282566429803,430.8188298809388,0,0.0,561.8294055412073,53.412000000000006,30,770,244,4,12,0,0.0,
245,412.24877570632,544.7071814158018,106.82400000000001,-106.41637045706304,124.82038733384121,430.6527925830981,0,0.0,561.8294055412073,53.412000000000006,29,769,245,5,12,0,0.0,
246,443.0343048175953,544.7071814158018,106.82400000000001,-106.41637045706304,94.6501887407507,431.2681231012829,0,0.0,561.8294055412073,53.412000000000006,28,768,246,6,12,0,0.0,
247,438.35018809148244,544.7071814158018,106.82400000000001,-106.41637045706304,100.14817432254321,432.0819919569626,0,0.0,561.8294055412073,53.412000000000006,27,767,247,7,12,0,0.0,
248,446.9066550920315,544.7071814158018,106.82400000000001,-106.41637045706304,88.89268897808999,429.3829736130585,0,0.0,561.8294055412073,53.412000000000006,26,766,248,8,12,0,0.0,
249,429.462128907449,544.7071814158018,106.82400000000001,-106.41637045706304,108.15342183747703,431.199180287863,0,0.0,561.8294055412073,53.412000000000006,25,765,249,9,12,0,0.0,
250,428.4288413601159,544.7071814158018,106.82400000000001,-106.41637045706304,112.41457728690627,434.4270481899591,0,0.0,561.8294055412073,53.412000000000006,24,764,250,10,12,0,0.0,
251,355.0825170210478,544.7071814158018,106.82400000000001,-106.41637045706304,185.22042099828963,433.8865675622744,0,0.0,561.8294055412073,53.412000000000006,23,763,251,11,12,0,0.0,
252,387.16875961664044,544.7071814158018,106.82400000000001,-106.41637045706304,152.9628036084991,433.7151927680765,0,0.0,561.8294055412073,53.412000000000006,22,762,252,12,12,0,0.0,
253,365.96750724957286,544.7071814158018,106.82400000000001,-106.41637045706304,175.15004042131577,434.70117721382564,0,0.0,561.8294055412073,53.412000000000006,21,761,253,13,12,0,0.0,
254,363.0025871805716,544.7071814158018,106.82400000000001,-106.41637045706304,178.13484253256544,434.721059256074,0,0.0,561.8294055412073,53.412000000000006,20,760,254,14,12,0,0.0,
255,385.64977087307284,544.7071814158018,106.82400000000001,-106.41637045706304,155.2311860942857,434.4645865102955,0,0.0,561.8294055412073,53.412000000000006,19,759,255,15,12,0,0.0,
256,369.3271665884545,544.7071814158018,106.82400000000001,-106.41637045706304,172.61296228930655,435.52375842069796,0,0.0,561.8294055412073,53.412000000000006,18,758,256,16,12,0,0.0,
257,357.7701076667944,544.7071814158018,106.82400000000001,-106.41637045706304,184.0851517827807,435.43888899251203,0,0.0,561.8294055412073,53.412000000000006,17,757,257,17,12,0,0.0,
258,344.1132584888016,544.7071814158018,106.82400000000001,-106.41637045706304,198.6824001959897,436.37928822772824,0,0.0,561.8294055412073,53.412000000000006,16,756,258,18,12,0,0.0,
259,369.3660041960253,544.7071814158018,106.82400000000001,-106.41637045706304,173.56212622156502,436.51175996052723,0,0.0,561.8294055412073,53.412000000000006,15,755,259,19,12,0,0.0,
260,374.43946068122216,544.7071814158018,106.82400000000001,22.807655300738787,36.82091183449251,434.0680278164535,0,0.0,430.60537978340545,53.412000000000006,34,754,260,0,13,0,0.0,ROLL_L
261,380.5738683234964,544.7071814158018,106.82400000000001,22.807655300738787,35.9017611122218,439.283284736457,0,0.0,430.60537978340545,53.412000000000006,33,753,261,1,13,0,0.0,
262,387.3165046239846,544.7071814158018,106.82400000000001,22.807655300738787,35.012603718754946,445.1367636434783,0,0.0,430.60537978340545,53.412000000000006,32,752,262,2,13,0,0.0,
263,386.9052296022203,544.7071814158018,106.82400000000001,22.807655300738787,34.74483138221841,444.4577162851775,0,0.0,430.60537978340545,53.412000000000006,31,751,263,3,13,0,0.0,
264,415.2982633924538,544.7071814158018,106.82400000000001,22.807655300738787,19.94124190906874,458.0471606022614,0,0.0,430.60537978340545,53.412000000000006,30,750,264,4,13,0,0.0,
265,414.4383566895048,544.7071814158018,106.82400000000001,22.807655300738787,19.71502267821058,456.96103466845415,0,0.0,430.60537978340545,53.412000000000006,29,749,265,5,13,0,0.0,
266,416.84073480125437,544.7071814158018,106.82400000000001,22.807655300738787,19.643303555282664,459.29169365727586,0,0.0,430.60537978340545,53.412000000000006,28,748,266,6,13,0,0.0,
267,417.2420967662617,544.7071814158018,106.82400000000001,22.807655300738787,19.476036987713467,459.5257890547139,0,0.0,430.60537978340545,53.412000000000006,27,747,267,7,13,0,0.0,
268,388.1009339920451,544.7071814158018,106.82400000000001,22.807655300738787,33.695675089850795,444.60426438263465,0,0.0,430.60537978340545,53.412000000000006,26,746,268,8,13,0,0.0,
269,379.3848141642682,544.7071814158018,106.82400000000001,22.807655300738787,42.86416707624949,445.05663654125647,0,0.0,430.60537978340545,53.412000000000006,25,745,269,9,13,0,0.0,
270,377.71061040680337,544.7071814158018,106.82400000000001,22.807655300738787,42.45814620089957,442.9764119084417,0,0.0,430.60537978340545,53.412000000000006,24,744,270,10,13,0,0.0,
271,371.410722360849,544.7071814158018,106.82400000000001,22.807655300738787,50.32550230825575,444.5438799698435,0,0.0,430.60537978340545,53.412000000000006,23,743,271,11,13,0,0.0,
272,372.77118775570176,544.7071814158018,106.82400000000001,22.807655300738787,43.97839791418954,439.55724097063006,0,0.0,430.60537978340545,53.412000000000006,22,742,272,12,13,0,0.0,
273,391.51330610156884,544.7071814158018,106.82400000000001,22.807655300738787,33.16120341502841,447.482164817336,0,0.0,430.60537978340545,53.412000000000006,21,741,273,13,13,0,0.0,
274,416.25185212623734,544.7071814158018,106.82400000000001,22.807655300738787,15.65919122180383,454.71869864877993,0,0.0,430.60537978340545,53.412000000000006,20,740,274,14,13,0,0.0,
275,417.71495326159703,544.7071814158018,106.82400000000001,22.807655300738787,15.813498040435132,456.33610660277094,0,0.0,430.60537978340545,53.412000000000006,19,739,275,15,13,0,0.0,
276,401.54795974430954,544.7071814158018,106.82400000000001,22.807655300738787,24.743577650667167,449.09919269571554,0,0.0,430.60537978340545,53.412000000000006,18,738,276,16,13,0,0.0,
277,395.5361108322836,544.7071814158018,106.82400000000001,22.807655300738787,32.02567018482017,450.3694363178426,0,0.0,430.60537978340545,53.412000000000006,17,737,277,17,13,0,0.0,
278,408.7724622710951,544.7071814158018,106.82400000000001,22.807655300738787,22.82573038138057,454.40584795321445,0,0.0,430.60537978340545,53.412000000000006,16,736,278,18,13,0,0.0,
279,411.37573381512095,544.7071814158018,106.82400000000001,22.807655300738787,20.83456304983526,455.017952165695,0,0.0,430.60537978340545,53.412000000000006,15,735,279,19,13,0,0.0,
280,390.26671894130743,544.7071814158018,106.82400000000001,8.842791084734301,42.94258860893784,442.0520986349796,0,0.0,448.8067267825035,53.412000000000006,34,734,280,0,14,0,0.0,ROLL_L
281,392.7441613101432,544.7071814158018,106.82400000000001,8.842791084734301,41.5597618461194,443.1467142409969,0,0.0,448.8067267825035,53.412000000000006,33,733,281,1,14,0,0.0,
282,417.91029278471007,544.7071814158018,106.82400000000001,8.842791084734301,33.38358263838519,460.13666650782955,0,0.0,448.8067267825035,53.412000000000006,32,732,282,2,14,0,0.0,
283,395.31687159631844,544.7071814158018,106.82400000000001,8.842791084734301,44.00304377163644,448.1627064526892,0,0.0,448.8067267825035,53.412000000000006,31,731,283,3,14,0,0.0,
284,405.0352738212303,544.7071814158018,106.82400000000001,8.842791084734301,40.78259010354559,454.6606550095102,0,0.0,448.8067267825035,53.412000000000006,30,730,284,4,14,0,0.0,
285,427.50217484622397,544.7071814158018,106.82400000000001,8.842791084734301,33.205347538231756,469.55031346919003,0,0.0,448.8067267825035,53.412000000000006,29,729,285,5,14,0,0.0,
286,426.5979227720031,544.7071814158018,106.82400000000001,8.842791084734301,32.820959035006204,468.26167289174356,0,0.0,448.8067267825035,53.412000000000006,28,728,286,6,14,0,0.0,
287,446.05050217543925,544.7071814158018,106.82400000000001,8.842791084734301,20.255590632668056,475.1488838928416,0,0.0,448.8067267825035,53.412000000000006,27,727,287,7,14,0,0.0,
288,488.14719832968933,544.7071814158018,106.82400000000001,8.842791084734301,5.742301068336257,502.7322904827599,0,0.0,448.8067267825035,53.412000000000006,26,726,288,8,14,0,0.0,
289,531.0180018882655,544.7071814158018,106.82400000000001,8.842791084734301,-2.188711010584395,537.6720819624155,0,0.0,448.8067267825035,53.412000000000006,25,725,289,9,14,0,0.0,
290,529.2129240074263,544.7071814158018,106.82400000000001,8.842791084734301,-2.2768473355080427,535.7788677566526,0,0.0,448.8067267825035,53.412000000000006,24,724,290,10,14,0,0.0,
291,519.1599210150046,544.7071814158018,106.82400000000001,8.842791084734301,1.4828485622332686,529.485560661972,0,0.0,448.8067267825035,53.412000000000006,23,723,291,11,14,0,0.0,
292,473.64657172864656,544.7071814158018,106.82400000000001,8.842791084734301,9.612687855797438,492.1020506691783,0,0.0,448.8067267825035,53.412000000000006,22,722,292,12,14,0,0.0,
293,485.39668983804,544.7071814158018,106.82400000000001,8.842791084734301,4.356906547951011,498.5963874707253,0,0.0,448.8067267825035,53.412000000000006,21,721,293,13,14,0,0.0,
294,500.1158544210733,544.7071814158018,106.82400000000001,8.842791084734301,4.197073781274996,513.1557192870827,0,0.0,448.8067267825035,53.412000000000006,20,720,294,14,14,0,0.0,
295,512.4978440905315,544.7071814158018,106.82400000000001,8.842791084734301,0.36161433012092203,521.7022495053867,0,0.0,448.8067267825035,53.412000000000006,19,719,295,15,14,0,0.0,
296,536.2027518165421,544.7071814158018,106.82400000000001,8.842791084734301,-3.226409770947633,541.8191331303287,0,0.0,448.8067267825035,53.412000000000006,18,718,296,16,14,0,0.0,
297,547.5572400479127,547.5572400479127,106.82400000000001,8.842791084734301,-4.9692877558301625,551.4307433768168,0,0.0,448.8067267825035,53.412000000000006,17,717,297,17,14,0,0.0,
298,580.8895220451699,580.8895220451699,106.82400000000001,8.842791084734301,-8.552541729064638,581.1797714008396,0,0.0,448.8067267825035,53.412000000000006,16,716,298,18,14,0,0.0,
299,633.7313525981286,633.7313525981286,106.82400000000001,8.842791084734301,-11.449878333713272,631.1242653491497,0,0.0,448.8067267825035,53.412000000000006,15,715,299,19,14,0,0.0,
300,617.3864066217396,633.7313525981286,106.82400000000001,-81.38598077403343,77.32404677847762,613.3244726261838,0,0.0,709.9943676150006,53.412000000000006,34,714,300,0,15,0,0.0,ROLL_L
301,673.67236525163,673.67236525163,106.82400000000001,-81.38598077403343,64.5784967677905,656.8648812453871,0,0.0,709.9943676150006,53.412000000000006,33,713,301,1,15,0,0.0,
302,667.9729845017504,673.67236525163,106.82400000000001,-81.38598077403343,63.561346017296394,650.1483497450133,0,0.0,709.9943676150006,53.412000000000006,32,712,302,2,15,0,0.0,
303,676.6284102522612,676.6284102522612,106.82400000000001,-81.38598077403343,63.90805147169829,659.1504809499261,0,0.0,709.9943676150006,53.412000000000006,31,711,303,3,15,0,0.0,
304,657.7749280856101,676.6284102522612,106.82400000000001,-81.38598077403343,63.578827144106924,639.9677744556836,0,0.0,709.9943676150006,53.412000000000006,30,710,304,4,15,0,0.0,
305,671.9521457587109,676.6284102522612,106.82400000000001,-81.38598077403343,62.5191538418794,653.0853188265569,0,0.0,709.9943676150006,53.412000000000006,29,709,305,5,15,0,0.0,
306,640.6756673499489,676.6284102522612,106.82400000000001,-81.38598077403343,73.61153680388628,632.9012233798016,0,0.0,709.9943676150006,53.412000000000006,28,708,306,6,15,0,0.0,
307,671.8619033639434,676.6284102522612,106.82400000000001,-81.38598077403343,61.56366379681668,652.0395863867266,0,0.0,709.9943676150006,53.412000000000006,27,707,307,7,15,0,0.0,
