day,S,H,Flr,W,Pi,V,breach,depth,K_L,K_S1,T_L_rem,T_S1_rem,tS,tL,roll_count,breach_days,depth_sum,event
304,100.05869202779851,343.5448725018762,148.82697450037526,106.03192896484978,29.18609370237982,235.27671469502812,0,0.0,133.96743572135873,66.23679648565508,24,155,12,10,17,31,1033.883807748413,
305,93.86576014100741,343.5448725018762,148.82697450037526,106.03192896484978,38.41798650634183,238.31567561219902,0,0.0,133.96743572135873,66.23679648565508,23,154,13,11,17,31,1033.883807748413,
306,89.4689661678387,343.5448725018762,148.82697450037526,106.03192896484978,45.79759611031751,241.29849124300597,0,0.0,133.96743572135873,66.23679648565508,22,153,14,12,17,31,1033.883807748413,
307,93.53032748533023,343.5448725018762,148.82697450037526,106.03192896484978,37.518126936001096,237.08038338618113,0,0.0,133.96743572135873,66.23679648565508,21,152,15,13,17,31,1033.883807748413,
308,89.9600751119121,343.5448725018762,148.82697450037526,106.03192896484978,43.568284930925344,239.56028900768723,0,0.0,133.96743572135873,66.23679648565508,20,151,16,14,17,31,1033.883807748413,
309,67.09508836721159,343.5448725018762,148.82697450037526,106.03192896484978,61.34253941989345,234.46955675195483,0,0.0,133.96743572135873,66.23679648565508,19,150,17,15,17,31,1033.883807748413,
310,63.706353246990716,343.5448725018762,148.82697450037526,106.03192896484978,63.89714285714285,233.63542506898335,0,0.0,133.96743572135873,66.23679648565508,18,149,18,16,17,31,1033.883807748413,
311,60.233686372293946,343.5448725018762,148.82697450037526,106.03192896484978,64.24236623730175,230.5079815744455,0,0.0,133.96743572135873,66.23679648565508,17,148,19,17,17,31,1033.883807748413,
312,59.69440069882445,343.5448725018762,148.82697450037526,106.03192896484978,74.98009144251522,240.70642110618945,0,0.0,133.96743572135873,66.23679648565508,16,147,20,18,17,31,1033.883807748413,
313,61.5004888249468,343.5448725018762,148.82697450037526,106.03192896484978,83.35857142857142,250.890989218368,0,0.0,133.96743572135873,66.23679648565508,15,146,21,19,17,31,1033.883807748413,
314,57.40438157121349,343.5448725018762,148.82697450037526,248.26764325056408,-52.692883294630896,252.97914152714665,0,0.0,66.0150388068955,66.23679648565508,34,145,22,0,18,31,1033.883807748413,ROLL_L
315,54.369166871530396,343.5448725018762,148.82697450037526,248.26764325056408,-57.65682142857143,244.979988693523,0,0.0,66.0150388068955,66.23679648565508,33,144,23,1,18,31,1033.883807748413,
316,53.87650920933027,343.5448725018762,148.82697450037526,248.26764325056408,-58.28225351631886,243.8618989435755,0,0.0,66.0150388068955,66.23679648565508,32,143,24,2,18,31,1033.883807748413,
317,49.76721553519081,343.5448725018762,148.82697450037526,248.26764325056408,-66.16071428571428,231.8741445000406,0,0.0,66.0150388068955,66.23679648565508,31,142,25,3,18,31,1033.883807748413,
318,47.433001111032326,343.5448725018762,148.82697450037526,248.26764325056408,-75.93142857142857,219.76921579016783,0,0.0,66.0150388068955,66.23679648565508,30,141,26,4,18,31,1033.883807748413,
319,50.216711414734824,343.5448725018762,148.82697450037526,248.26764325056408,-64.90557142857142,233.57878323672747,0,0.0,66.0150388068955,66.23679648565508,29,140,27,5,18,31,1033.883807748413,
320,56.72358479549971,343.5448725018762,148.82697450037526,248.26764325056408,-50.968,254.02322804606376,0,0.0,66.0150388068955,66.23679648565508,28,139,28,6,18,31,1033.883807748413,
321,54.56519800766717,343.5448725018762,148.82697450037526,248.26764325056408,-54.32403571428571,248.50880554394556,0,0.0,66.0150388068955,66.23679648565508,27,138,29,7,18,31,1033.883807748413,
322,58.08339336833312,343.5448725018762,148.82697450037526,248.26764325056408,-48.400000000000006,257.9510366188972,0,0.0,66.0150388068955,66.23679648565508,26,137,30,8,18,31,1033.883807748413,
323,56.91426121098029,343.5448725018762,148.82697450037526,248.26764325056408,-51.41317245172754,253.76873200981683,0,0.0,66.0150388068955,66.23679648565508,25,136,31,9,18,31,1033.883807748413,
324,56.00047981922552,343.5448725018762,148.82697450037526,248.26764325056408,-50.95295238095237,253.3151706888372,0,0.0,66.0150388068955,66.23679648565508,24,135,32,10,18,31,1033.883807748413,
325,53.371115336297805,343.5448725018762,148.82697450037526,248.26764325056408,-56.64614285714286,244.99261572971898,0,0.0,66.0150388068955,66.23679648565508,23,134,33,11,18,31,1033.883807748413,
326,51.55380200569393,343.5448725018762,148.82697450037526,248.26764325056408,-59.74714285714284,240.07430239911517,0,0.0,66.0150388068955,66.23679648565508,22,133,34,12,18,31,1033.883807748413,
327,50.41329072685548,343.5448725018762,148.82697450037526,248.26764325056408,-63.48359046679941,235.19734351062016,0,0.0,66.0150388068955,66.23679648565508,21,132,35,13,18,31,1033.883807748413,
328,50.75754974001021,343.5448725018762,148.82697450037526,248.26764325056408,-61.661675212060835,237.36351777851345,0,0.0,66.0150388068955,66.23679648565508,20,131,36,14,18,31,1033.883807748413,
329,53.22828026147919,343.5448725018762,148.82697450037526,248.26764325056408,-56.79116209624564,244.7047614157976,0,0.0,66.0150388068955,66.23679648565508,19,130,37,15,18,31,1033.883807748413,
330,54.01735269877217,343.5448725018762,148.82697450037526,248.26764325056408,-54.86054918925925,247.424446760077,0,0.0,66.0150388068955,66.23679648565508,18,129,38,16,18,31,1033.883807748413,
331,52.482908742815596,343.5448725018762,148.82697450037526,248.26764325056408,-58.84811595168325,241.9024360416964,0,0.0,66.0150388068955,66.23679648565508,17,128,39,17,18,31,1033.883807748413,
332,50.5887776620599,343.5448725018762,148.82697450037526,248.26764325056408,-64.6468149748966,234.20960593772742,0,0.0,66.0150388068955,66.23679648565508,16,127,40,18,18,31,1033.883807748413,
333,44.73776470701169,343.5448725018762,148.82697450037526,248.26764325056408,-75.22539051122018,217.78001744635557,0,0.0,66.0150388068955,66.23679648565508,15,126,41,19,18,31,1033.883807748413,
334,45.54931249159542,343.5448725018762,148.82697450037526,282.2105003934212,-111.258002203702,216.50181068131462,0,0.0,52.38170936533473,66.23679648565508,34,125,42,0,19,31,1033.883807748413,ROLL_L
335,44.66273223559314,343.5448725018762,148.82697450037526,282.2105003934212,-110.97317161630443,215.90006101270993,0,0.0,52.38170936533473,66.23679648565508,33,124,43,1,19,31,1033.883807748413,
336,45.625361320016076,343.5448725018762,148.82697450037526,282.2105003934212,-109.61967726094497,218.2161844524923,0,0.0,52.38170936533473,66.23679648565508,32,123,44,2,19,31,1033.883807748413,
337,47.522574101907736,343.5448725018762,148.82697450037526,282.2105003934212,-100.96486681506397,228.76820768026502,0,0.0,52.38170936533473,66.23679648565508,31,122,45,3,19,31,1033.883807748413,
338,56.79222639771808,343.5448725018762,148.82697450037526,282.2105003934212,-67.46905068584717,271.53367610529216,0,0.0,52.38170936533473,66.23679648565508,30,121,46,4,19,31,1033.883807748413,
339,55.209775511278664,343.5448725018762,148.82697450037526,282.2105003934212,-72.7488743378486,264.6714015668513,0,0.0,52.38170936533473,66.23679648565508,29,120,47,5,19,31,1033.883807748413,
340,53.41494530011296,343.5448725018762,148.82697450037526,282.2105003934212,-78.22414454317078,257.4013011503634,0,0.0,52.38170936533473,66.23679648565508,28,119,48,6,19,31,1033.883807748413,
341,56.61841592745859,343.5448725018762,148.82697450037526,282.2105003934212,-67.8189224137931,271.0099939070867,0,0.0,52.38170936533473,66.23679648565508,27,118,49,7,19,31,1033.883807748413,
342,59.662849411618545,343.5448725018762,148.82697450037526,282.2105003934212,-57.310814019543606,284.56253578549615,0,0.0,52.38170936533473,66.23679648565508,26,117,50,8,19,31,1033.883807748413,
343,60.56112047326394,343.5448725018762,148.82697450037526,282.2105003934212,-55.76705953241979,287.00456133426536,0,0.0,52.38170936533473,66.23679648565508,25,116,51,9,19,31,1033.883807748413,
344,59.81532366484542,343.5448725018762,148.82697450037526,282.2105003934212,-57.26722849971097,284.7585955585557,0,0.0,52.38170936533473,66.23679648565508,24,115,52,10,19,31,1033.883807748413,
345,61.23750145440257,343.5448725018762,148.82697450037526,282.2105003934212,-54.220534472748234,289.22746737507555,0,0.0,52.38170936533473,66.23679648565508,23,114,53,11,19,31,1033.883807748413,
346,64.36449392935216,343.5448725018762,148.82697450037526,282.2105003934212,-46.855695670989675,299.7192986517837,0,0.0,52.38170936533473,66.23679648565508,22,113,54,12,19,31,1033.883807748413,
347,62.62869789544272,343.5448725018762,148.82697450037526,282.2105003934212,-51.06257262507344,293.77662566379047,0,0.0,52.38170936533473,66.23679648565508,21,112,55,13,19,31,1033.883807748413,
348,64.04774845942325,343.5448725018762,148.82697450037526,263.0832492984171,-30.780994687699547,296.3500030701408,0,0.0,73.65491072833673,66.23679648565508,34,111,56,0,20,31,1033.883807748413,ROLL_L
349,63.791722142296116,343.5448725018762,148.82697450037526,263.0832492984171,-29.614797878659033,297.2601735620542,0,0.0,73.65491072833673,66.23679648565508,33,110,57,1,20,31,1033.883807748413,
350,59.73586342775087,343.5448725018762,148.82697450037526,263.0832492984171,-33.48396053720092,289.3351521889671,0,0.0,73.65491072833673,66.23679648565508,32,109,58,2,20,31,1033.883807748413,
351,60.92174517598611,343.5448725018762,148.82697450037526,263.0832492984171,-30.64887196033123,293.356122514072,0,0.0,73.65491072833673,66.23679648565508,31,108,59,3,20,31,1033.883807748413,
352,62.242926919715565,343.5448725018762,148.82697450037526,263.0832492984171,-28.200373328762417,297.1258028893703,0,0.0,73.65491072833673,66.23679648565508,30,107,60,4,20,31,1033.883807748413,
353,63.40542370207162,343.5448725018762,148.82697450037526,263.0832492984171,-25.156508845878967,301.33216415460976,0,0.0,73.65491072833673,66.23679648565508,29,106,61,5,20,31,1033.883807748413,
354,68.83624296624411,343.5448725018762,148.82697450037526,263.0832492984171,-24.4700835335569,307.44940873110437,0,0.0,73.65491072833673,66.23679648565508,28,105,62,6,20,31,1033.883807748413,
355,72.14752965904938,343.5448725018762,148.82697450037526,263.0832492984171,-21.50311949430212,313.7276594631644,0,0.0,73.65491072833673,66.23679648565508,27,104,63,7,20,31,1033.883807748413,
356,73.03927543370712,343.5448725018762,148.82697450037526,263.0832492984171,-20.961668492728148,315.1608562393961,0,0.0,73.65491072833673,66.23679648565508,26,103,64,8,20,31,1033.883807748413,
357,76.95063594639116,343.5448725018762,148.82697450037526,263.0832492984171,-19.409220369800295,320.62466487500797,0,0.0,73.65491072833673,66.23679648565508,25,102,65,9,20,31,1033.883807748413,
358,77.02472913324519,343.5448725018762,148.82697450037526,263.0832492984171,-19.315974376850903,320.7920040548114,0,0.0,73.65491072833673,66.23679648565508,24,101,66,10,20,31,1033.883807748413,
359,79.82755832712675,343.5448725018762,148.82697450037526,263.0832492984171,-17.98864876806263,324.92215885748124,0,0.0,73.65491072833673,66.23679648565508,23,100,67,11,20,31,1033.883807748413,
360,78.4611060112334,343.5448725018762,148.82697450037526,263.0832492984171,-17.61253589325156,323.931819416399,0,0.0,73.65491072833673,66.23679648565508,22,99,68,12,20,31,1033.883807748413,
361,78.57601927279944,343.5448725018762,148.82697450037526,263.0832492984171,-17.425114907201497,324.2341536640151,0,0.0,73.65491072833673,66.23679648565508,21,98,69,13,20,31,1033.883807748413,
362,76.79745664048033,343.5448725018762,148.82697450037526,248.08324929841712,-7.176890437604261,317.7038155012932,0,0.0,88.31707513655238,66.23679648565508,34,97,70,0,21,31,1033.883807748413,ROLL_L
363,75.82593539694209,343.5448725018762,148.82697450037526,248.08324929841712,-0.4490802384561299,323.4601044569031,0,0.0,88.31707513655238,66.23679648565508,33,96,71,1,21,31,1033.883807748413,
364,69.17848026223396,343.5448725018762,148.82697450037526,248.08324929841712,2.442195303776515,319.70392486442756,0,0.0,88.31707513655238,66.23679648565508,32,95,72,2,21,31,1033.883807748413,
365,70.84904226348678,343.5448725018762,148.82697450037526,248.08324929841712,-4.442557960407694,314.4897336014962,0,0.0,88.31707513655238,66.23679648565508,31,94,73,3,21,31,1033.883807748413,
366,74.03671632448466,343.5448725018762,148.82697450037526,248.08324929841712,-1.1300625964558222,320.9899030264459,0,0.0,88.31707513655238,66.23679648565508,30,93,74,4,21,31,1033.883807748413,
367,76.67887972879849,343.5448725018762,148.82697450037526,248.08324929841712,-4.9083798232843066,319.85374920393133,0,0.0,88.31707513655238,66.23679648565508,29,92,75,5,21,31,1033.883807748413,
368,57.189549974278286,343.5448725018762,148.82697450037526,248.08324929841712,2.99074300757961,308.26354228027503,0,0.0,88.31707513655238,66.23679648565508,28,91,76,6,21,31,1033.883807748413,
369,54.97611931666973,343.5448725018762,148.82697450037526,248.08324929841712,0.9770025773494808,304.0363711924363,0,0.0,88.31707513655238,66.23679648565508,27,90,77,7,21,31,1033.883807748413,
370,52.57446608678854,343.5448725018762,148.82697450037526,248.08324929841712,5.656882578992935,306.3145979641986,0,0.0,88.31707513655238,66.23679648565508,26,89,78,8,21,31,1033.883807748413,
371,50.2095542930451,343.5448725018762,148.82697450037526,248.08324929841712,1.895073986941327,300.1878775784035,0,0.0,88.31707513655238,66.23679648565508,25,88,79,9,21,31,1033.883807748413,
372,47.13319199109555,343.5448725018762,148.82697450037526,248.08324929841712,-12.934602423999024,282.28183886551363,0,0.0,88.31707513655238,66.23679648565508,24,87,80,10,21,31,1033.883807748413,
373,48.36826921309985,343.5448725018762,148.82697450037526,248.08324929841712,-3.1575477176590567,293.2939707938579,0,0.0,88.31707513655238,66.23679648565508,23,86,81,11,21,31,1033.883807748413,
374,51.768850708261404,343.5448725018762,148.82697450037526,248.08324929841712,4.341513177950063,304.1936131846286,0,0.0,88.31707513655238,66.23679648565508,22,85,82,12,21,31,1033.883807748413,
375,48.543477727913135,343.5448725018762,148.82697450037526,248.08324929841712,-0.5758676767879081,296.0508593495423,0,0.0,88.31707513655238,66.23679648565508,21,84,83,13,21,31,1033.883807748413,
376,50.423938021372486,343.5448725018762,148.82697450037526,248.08324929841712,-1.0631432473160913,297.4440440724735,0,0.0,88.31707513655238,66.23679648565508,20,83,84,14,21,31,1033.883807748413,
377,47.950323474443145,343.5448725018762,148.82697450037526,248.08324929841712,-2.416928110550316,293.61664466230997,0,0.0,88.31707513655238,66.23679648565508,19,82,85,15,21,31,1033.883807748413,
378,51.79432803009897,343.5448725018762,148.82697450037526,248.08324929841712,5.294724511153348,305.1723018396694,0,0.0,88.31707513655238,66.23679648565508,18,81,86,16,21,31,1033.883807748413,
379,49.38295052011335,343.5448725018762,148.82697450037526,248.08324929841712,3.022461371529687,300.48866119006016,0,0.0,88.31707513655238,66.23679648565508,17,80,87,17,21,31,1033.883807748413,
380,48.663105698157025,343.5448725018762,148.82697450037526,248.08324929841712,2.925836702402165,299.67219169897635,0,0.0,88.31707513655238,66.23679648565508,16,79,88,18,21,31,1033.883807748413,
381,49.511540415430744,343.5448725018762,148.82697450037526,248.08324929841712,4.6847867844175255,302.2795764982653,0,0.0,88.31707513655238,66.23679648565508,15,78,89,19,21,31,1033.883807748413,
382,47.670958144797765,343.5448725018762,148.82697450037526,335.61525668793854,-93.57832310664693,289.7078917260893,0,0.0,54.821601866517426,66.23679648565508,34,77,90,0,22,31,1033.883807748413,ROLL_L
383,50.44700840341637,343.5448725018762,148.82697450037526,335.61525668793854,-76.7773429612727,309.28492213008224,0,0.0,54.821601866517426,66.23679648565508,33,76,91,1,22,31,1033.883807748413,
384,51.210685417686996,343.5448725018762,148.82697450037526,335.61525668793854,-72.00573601809273,314.8202060875328,0,0.0,54.821601866517426,66.23679648565508,32,75,92,2,22,31,1033.883807748413,
385,51.0937797630873,343.5448725018762,148.82697450037526,335.61525668793854,-71.93839779653145,314.7706386544944,0,0.0,54.821601866517426,66.23679648565508,31,74,93,3,22,31,1033.883807748413,
386,47.881736893924476,343.5448725018762,148.82697450037526,335.61525668793854,-89.36134552150627,294.13564806035674,0,0.0,54.821601866517426,66.23679648565508,30,73,94,4,22,31,1033.883807748413,
387,48.70214958296425,343.5448725018762,148.82697450037526,335.61525668793854,-82.80242178300921,301.51498448789357,0,0.0,54.821601866517426,66.23679648565508,29,72,95,5,22,31,1033.883807748413,
388,48.00410152129994,343.5448725018762,148.82697450037526,335.61525668793854,-84.51777527079273,299.10158293844574,0,0.0,54.821601866517426,66.23679648565508,28,71,96,6,22,31,1033.883807748413,
389,48.05032306086273,343.5448725018762,148.82697450037526,335.61525668793854,-82.46920929766358,301.1963704511377,0,0.0,54.821601866517426,66.23679648565508,27,70,97,7,22,31,1033.883807748413,
390,48.90230335745206,343.5448725018762,148.82697450037526,335.61525668793854,-82.37628195610608,302.1412780892845,0,0.0,54.821601866517426,66.23679648565508,26,69,98,8,22,31,1033.883807748413,
391,52.822624708116145,343.5448725018762,148.82697450037526,335.61525668793854,-65.00404761904763,323.43383377700707,0,0.0,54.821601866517426,66.23679648565508,25,68,99,9,22,31,1033.883807748413,
392,54.1637917524658,343.5448725018762,148.82697450037526,335.61525668793854,-58.49666666666667,331.28238177373765,0,0.0,54.821601866517426,66.23679648565508,24,67,100,10,22,31,1033.883807748413,
393,55.91830748379114,343.5448725018762,148.82697450037526,335.61525668793854,-54.17015959943237,337.3634045722973,0,0.0,54.821601866517426,66.23679648565508,23,66,101,11,22,31,1033.883807748413,
394,58.689301478498805,343.5448725018762,148.82697450037526,335.61525668793854,-49.458553829638966,344.8460043367984,0,0.0,54.821601866517426,66.23679648565508,22,65,102,12,22,31,1033.883807748413,
395,60.43935428986936,343.5448725018762,148.82697450037526,335.61525668793854,-43.42285714285714,352.63175383495076,0,0.0,54.821601866517426,66.23679648565508,21,64,103,13,22,31,1033.883807748413,
396,62.306947450882404,343.5448725018762,148.82697450037526,317.86525668793854,-23.40714285714286,356.7650612816781,0,0.0,71.65298956851476,66.23679648565508,34,63,104,0,23,31,1033.883807748413,ROLL_L
397,63.658169436428295,343.5448725018762,148.82697450037526,317.86525668793854,-17.010000000000005,364.51342612436684,0,0.0,71.65298956851476,66.23679648565508,33,62,105,1,23,31,1033.883807748413,
398,66.46377160548995,343.5448725018762,148.82697450037526,317.86525668793854,-15.378571428571433,368.9504568648571,0,0.0,71.65298956851476,66.23679648565508,32,61,106,2,23,31,1033.883807748413,
399,65.68576702440792,343.5448725018762,148.82697450037526,317.86525668793854,-15.418160779226149,368.13286293312035,0,0.0,71.65298956851476,66.23679648565508,31,60,107,3,23,31,1033.883807748413,
400,67.86311340759524,343.5448725018762,148.82697450037526,317.86525668793854,-15.075714285714287,370.65265580981946,0,0.0,71.65298956851476,66.23679648565508,30,59,108,4,23,31,1033.883807748413,
401,74.90107809527852,343.5448725018762,148.82697450037526,317.86525668793854,-9.992678571428572,382.7736562117885,0,0.0,71.65298956851476,66.23679648565508,29,58,109,5,23,31,1033.883807748413,
402,71.28516285432445,343.5448725018762,148.82697450037526,317.86525668793854,-10.983650379595861,378.1667691626671,0,0.0,71.65298956851476,66.23679648565508,28,57,110,6,23,31,1033.883807748413,
403,68.57269405976632,343.5448725018762,148.82697450037526,317.86525668793854,-11.282907530330636,375.1550432173742,0,0.0,71.65298956851476,66.23679648565508,27,56,111,7,23,31,1033.883807748413,
404,70.75068084605893,343.5448725018762,148.82697450037526,317.86525668793854,-12.389999999999997,376.22593753399747,0,0.0,71.65298956851476,66.23679648565508,26,55,112,8,23,31,1033.883807748413,
405,70.92289470542624,343.5448725018762,148.82697450037526,317.86525668793854,-11.42007986731044,377.36807152605434,0,0.0,71.65298956851476,66.23679648565508,25,54,113,9,23,31,1033.883807748413,
406,69.76785348758219,343.5448725018762,148.82697450037526,317.86525668793854,-12.323809523809523,375.3093006517112,0,0.0,71.65298956851476,66.23679648565508,24,53,114,10,23,31,1033.883807748413,
407,71.50135441440368,343.5448725018762,148.82697450037526,317.86525668793854,-10.747857142857145,378.6187539594851,0,0.0,71.65298956851476,66.23679648565508,23,52,115,11,23,31,1033.883807748413,
408,68.04826914435019,343.5448725018762,148.82697450037526,317.86525668793854,-13.657175568087162,372.25635026420156,0,0.0,71.65298956851476,66.23679648565508,22,51,116,12,23,31,1033.883807748413,
409,69.04424317833191,343.5448725018762,148.82697450037526,317.86525668793854,-12.22452380952381,374.6849760567466,0,0.0,71.65298956851476,66.23679648565508,21,50,117,13,23,31,1033.883807748413,
410,67.40784801685069,343.5448725018762,148.82697450037526,309.41525668793855,-8.211428571428574,368.6116761333606,0,0.0,77.51902521937829,66.23679648565508,34,49,118,0,24,31,1033.883807748413,ROLL_L
411,65.15205771629873,343.5448725018762,148.82697450037526,309.41525668793855,-4.973338047213115,369.59397635702413,0,0.0,77.51902521937829,66.23679648565508,33,48,119,1,24,31,1033.883807748413,
412,65.2369606912842,343.5448725018762,148.82697450037526,309.41525668793855,-4.657434473529936,369.99478290569283,0,0.0,77.51902521937829,66.23679648565508,32,47,120,2,24,31,1033.883807748413,
413,71.35795824326023,343.5448725018762,148.82697450037526,309.41525668793855,0.4426785714285728,381.21589350262735,0,0.0,77.51902521937829,66.23679648565508,31,46,121,3,24,31,1033.883807748413,
414,72.11794860573738,343.5448725018762,148.82697450037526,309.41525668793855,-2.402857142857144,379.13034815081875,0,0.0,77.51902521937829,66.23679648565508,30,45,122,4,24,31,1033.883807748413,
415,80.98509920093353,343.5448725018762,148.82697450037526,309.41525668793855,-1.843724679476603,388.55663120939545,0,0.0,77.51902521937829,66.23679648565508,29,44,123,5,24,31,1033.883807748413,
416,89.11296423102114,343.5448725018762,148.82697450037526,309.41525668793855,-1.4498670069877475,397.07835391197193,0,0.0,77.51902521937829,66.23679648565508,28,43,124,6,24,31,1033.883807748413,
417,93.3996388067866,343.5448725018762,148.82697450037526,309.41525668793855,-1.7632641536194709,401.0516313411057,0,0.0,77.51902521937829,66.23679648565508,27,42,125,7,24,31,1033.883807748413,
418,93.99012810934856,343.5448725018762,148.82697450037526,309.41525668793855,-1.0316390611534074,402.37374573613374,0,0.0,77.51902521937829,66.23679648565508,26,41,126,8,24,31,1033.883807748413,
419,94.89075655230542,343.5448725018762,148.82697450037526,309.41525668793855,-1.5833370441058268,402.72267619613814,0,0.0,77.51902521937829,66.23679648565508,25,40,127,9,24,31,1033.883807748413,
420,86.79710636557903,343.5448725018762,148.82697450037526,309.41525668793855,-2.037155954947451,394.1752070985701,0,0.0,77.51902521937829,66.23679648565508,24,39,128,10,24,31,1033.883807748413,
421,84.03944064503591,343.5448725018762,148.82697450037526,309.41525668793855,-2.689285714285713,390.76541161868874,0,0.0,77.51902521937829,66.23679648565508,23,38,129,11,24,31,1033.883807748413,
422,85.09237895081606,343.5448725018762,148.82697450037526,309.41525668793855,-0.9657142857142844,393.5419213530403,0,0.0,77.51902521937829,66.23679648565508,22,37,130,12,24,31,1033.883807748413,
423,89.24438558368793,343.5448725018762,148.82697450037526,309.41525668793855,-0.9631382559206525,397.69650401570584,0,0.0,77.51902521937829,66.23679648565508,21,36,131,13,24,31,1033.883807748413,
424,89.93575947074285,343.5448725018762,148.82697450037526,291.66525668793855,14.337142857142858,395.9381590158243,0,0.0,103.42612339135427,66.23679648565508,34,35,132,0,25,31,1033.883807748413,ROLL_L
425,93.53354916904796,343.5448725018762,148.82697450037526,291.66525668793855,14.776676404411607,399.9754822613981,0,0.0,103.42612339135427,66.23679648565508,33,34,133,1,25,31,1033.883807748413,
426,89.58994104828841,343.5448725018762,148.82697450037526,291.66525668793855,16.27469948906473,397.5298972252917,0,0.0,103.42612339135427,66.23679648565508,32,33,134,2,25,31,1033.883807748413,
427,87.43245979285527,343.5448725018762,148.82697450037526,291.66525668793855,20.759999999999998,399.8577164807938,0,0.0,103.42612339135427,66.23679648565508,31,32,135,3,25,31,1033.883807748413,
428,86.06990583772226,343.5448725018762,148.82697450037526,291.66525668793855,22.8975,400.6326625256608,0,0.0,103.42612339135427,66.23679648565508,30,31,136,4,25,31,1033.883807748413,
429,86.5701445098661,343.5448725018762,148.82697450037526,291.66525668793855,22.826783196086925,401.0621843938916,0,0.0,103.42612339135427,66.23679648565508,29,30,137,5,25,31,1033.883807748413,
430,82.9156443362255,343.5448725018762,148.82697450037526,291.66525668793855,25.93,400.51090102416407,0,0.0,103.42612339135427,66.23679648565508,28,29,138,6,25,31,1033.883807748413,
431,88.49658436128642,343.5448725018762,148.82697450037526,291.66525668793855,20.91917093735443,401.08101198657937,0,0.0,103.42612339135427,66.23679648565508,27,28,139,7,25,31,1033.883807748413,
432,96.49443276154705,343.5448725018762,148.82697450037526,291.66525668793855,11.7725,399.9321894494856,0,0.0,103.42612339135427,66.23679648565508,26,27,140,8,25,31,1033.883807748413,
433,92.86118078474878,343.5448725018762,148.82697450037526,291.66525668793855,14.276666666666669,398.803104139354,0,0.0,103.42612339135427,66.23679648565508,25,26,141,9,25,31,1033.883807748413,
434,90.12335153065322,343.5448725018762,148.82697450037526,291.66525668793855,17.763333333333335,399.5519415519251,0,0.0,103.42612339135427,66.23679648565508,24,25,142,10,25,31,1033.883807748413,
435,92.36261941116004,343.5448725018762,148.82697450037526,291.66525668793855,16.03159430917681,400.0594704082754,0,0.0,103.42612339135427,66.23679648565508,23,24,143,11,25,31,1033.883807748413,
436,93.65637665756728,343.5448725018762,148.82697450037526,291.66525668793855,14.433948091672598,399.7555814371784,0,0.0,103.42612339135427,66.23679648565508,22,23,144,12,25,31,1033.883807748413,
437,94.53914977224483,343.5448725018762,148.82697450037526,291.66525668793855,14.616666666666667,400.82107312685,0,0.0,103.42612339135427,66.23679648565508,21,22,145,13,25,31,1033.883807748413,
438,91.53550848173748,343.5448725018762,148.82697450037526,289.05525668793854,11.8,392.39076516967606,0,0.0,105.26583475399809,41.190978816781865,34,167,0,0,27,31,1033.883807748413,"ROLL_S,ROLL_L"
439,101.48471005167934,343.5448725018762,148.82697450037526,289.05525668793854,8.280677476723305,398.8206442163412,0,0.0,105.26583475399809,41.190978816781865,33,166,1,1,27,31,1033.883807748413,
440,114.76399812546417,343.5448725018762,148.82697450037526,289.05525668793854,3.236928571428572,407.0561833848313,0,0.0,105.26583475399809,41.190978816781865,32,165,2,2,27,31,1033.883807748413,
441,118.33828709645637,343.5448725018762,148.82697450037526,289.05525668793854,1.5953928571428566,408.9889366415378,0,0.0,105.26583475399809,41.190978816781865,31,164,3,3,27,31,1033.883807748413,
442,120.25278977721584,343.5448725018762,148.82697450037526,289.05525668793854,1.4938571428571432,410.8019036080115,0,0.0,105.26583475399809,41.190978816781865,30,163,4,4,27,31,1033.883807748413,
443,121.533529354715,343.5448725018762,148.82697450037526,289.05525668793854,1.392321428571429,411.98110747122496,0,0.0,105.26583475399809,41.190978816781865,29,162,5,5,27,31,1033.883807748413,
444,125.24849827019364,343.5448725018762,148.82697450037526,289.05525668793854,0.9965714285714284,415.3003263867036,0,0.0,105.26583475399809,41.190978816781865,28,161,6,6,27,31,1033.883807748413,
445,125.30018535004393,343.5448725018762,148.82697450037526,289.05525668793854,0.8810000000000002,415.23644203798244,0,0.0,105.26583475399809,41.190978816781865,27,160,7,7,27,31,1033.883807748413,
446,127.42113035178882,343.5448725018762,148.82697450037526,289.05525668793854,0.7654285714285711,417.2418156111559,0,0.0,105.26583475399809,41.190978816781865,26,159,8,8,27,31,1033.883807748413,
447,119.20511739372094,343.5448725018762,148.82697450037526,289.05525668793854,0.9724285714285701,409.2328026530881,0,0.0,105.26583475399809,41.190978816781865,25,158,9,9,27,31,1033.883807748413,
448,117.69915230867151,343.5448725018762,148.82697450037526,289.05525668793854,1.3960906066971521,408.1504996033072,0,0.0,105.26583475399809,41.190978816781865,24,157,10,10,27,31,1033.883807748413,
449,117.78326006236273,343.5448725018762,148.82697450037526,289.05525668793854,1.1724997351830608,408.01101648548433,0,0.0,105.26583475399809,41.190978816781865,23,156,11,11,27,31,1033.883807748413,
450,111.48754059222996,343.5448725018762,148.82697450037526,289.05525668793854,3.166095423667413,403.7088927038359,0,0.0,105.26583475399809,41.190978816781865,22,155,12,12,27,31,1033.883807748413,
451,102.40805381611216,343.5448725018762,148.82697450037526,289.05525668793854,6.5271904761904755,397.99050098024117,0,0.0,105.26583475399809,41.190978816781865,21,154,13,13,27,31,1033.883807748413,
