path_idx,W_final,improvement,sl_improvement
117,-96.0274,-79.163,-58.0289
118,105.6171,25.5094,-0.0023
119,-1175.4643,-565.8838,-197.4419
120,-734.8302,-412.2356,0.0
121,-607.4917,-495.6157,-996.6389
122,-3857.5297,-2809.4136,0.0
123,-90.7472,-84.2716,-30.8462
124,-641.9237,-537.3088,0.0
125,-217.7237,-184.3175,0.0
126,-20.7457,-6.0193,-58.9106
127,33.5276,-14.5945,72.8791
128,-158.6444,-140.0356,-136.2529
129,-304.2871,-282.5402,0.0
130,-1868.8856,-1329.4262,-714.2842
131,-551.8179,-546.4017,-317.8032
132,-156.0848,-134.6382,-296.8135
133,-98.4492,-9.1463,-17.0076
134,-352.2098,-275.2292,0.0
135,-468.6425,-147.0503,-26.0748
136,6.3884,12.4576,-27.0421
137,-454.5914,-449.7269,-436.2229
138,-202.1721,-153.4162,-54.5639
139,-1139.5458,-543.162,-439.0807
140,-124.1298,-26.5374,-97.1482
141,66.2715,4.3342,42.8222
142,-185.4232,-183.609,-84.5838
143,-108.6256,-39.0608,-71.6573
144,-223.9695,-125.2082,0.0
145,42.8605,89.0559,-10.5187
146,-171.7317,-160.9319,0.0
147,-943.0087,-593.6046,0.0
148,-95.6533,-96.7478,-100.7799
149,-311.4146,-280.1758,0.0
150,71.2719,17.9177,65.4636
151,-56.2668,-32.6499,-65.095
152,-807.869,-420.6298,-953.7795
153,-15.2634,40.8553,-46.9145
154,-417.5864,-410.0936,0.0
155,-1601.0957,-1148.2325,-1918.1231
156,-1068.6638,-612.9268,-1156.9038
157,136.5777,92.5246,38.6785
158,-274.8451,-186.8384,0.0
159,-257.5166,-120.1458,-23.4645
160,-136.5704,-95.0925,-72.2962
161,-4458.6975,-2801.4662,-2794.8521
162,-446.0069,-304.6738,0.0
163,84.1902,79.6031,-8.3203
164,-386.4587,-215.1249,-503.8181
165,-71.1362,-57.2439,-50.3435
166,-2.1302,-12.1741,-134.2327
167,-301.9924,-159.6341,-6.7769
168,-219.1832,-123.444,-109.5068
169,-303.4745,-259.4982,-74.0707
170,-157.4482,126.9317,-33.4241
171,-169.8596,-151.2937,-239.4049
172,-12.8399,15.5642,8.6037
173,-59.0931,-67.6236,-158.8103
174,-101.022,-96.847,-68.0491
175,-792.6365,-510.4225,-740.4317
176,-801.4959,-774.949,-661.0523
177,-114.7417,20.4665,-51.9169
178,-1573.1492,-906.932,0.0
179,-915.39,-455.1784,0.0
180,-91.8098,-77.6133,-61.9175
181,-429.2896,-394.59,-782.3719
182,110.6258,237.7743,0.0
183,-409.0503,163.8864,-146.3418
184,-94.3812,-89.8808,-293.231
185,-230.0227,-213.233,0.0
186,-36.2854,-31.1477,-36.3997
187,-368.7969,-10.7094,-245.8822
188,-204.8996,-148.0275,-145.7965
189,-712.8548,-537.3845,0.0
190,-439.8112,-130.0445,-97.4763
191,-901.3179,-629.7524,-295.9716
192,-206.7555,-119.9038,0.0
193,-332.9194,-315.9639,-270.5327
194,-169.418,-149.7724,-16.2199
195,-633.8568,-601.1061,0.0
196,-140.4816,-78.2808,-39.3675
197,-13.0221,-30.4221,-15.143
198,114.1015,113.5034,0.0
199,18.2467,12.2937,59.2929
200,-1115.9118,-764.5239,0.0
201,13.7653,5.3686,25.3675
202,23.1534,-6.5281,13.3919
203,-149.2152,-135.4155,-27.4074
204,14.6678,-4.2691,8.3392
205,-180.2687,-165.4667,-134.1977
206,-188.939,-145.9927,-129.1458
207,38.6972,-3.9395,51.3805
208,-954.3834,-624.7319,-132.4087
209,28.7741,41.9041,-37.8268
210,-557.2924,-473.0528,-468.9699
211,38.2147,84.8719,-57.1048
212,218.1058,240.8066,-21.6094
213,-114.2187,-62.4129,-78.442
214,-506.7723,-24.9997,0.0
215,-311.8443,-311.813,0.0
216,-188.2939,-94.6957,0.0
217,54.5031,-5.942,43.778
218,-50.0502,20.136,-146.3121
219,45.9304,-7.503,77.2885
220,-413.5368,-399.0795,-321.2501
221,-2997.9157,-637.5645,-610.0791
222,-213.7647,-156.9617,0.0
223,-584.6388,-550.4474,-480.2761
224,76.216,6.006,89.2493
225,-7.4822,3.269,-55.6242
226,-16.3104,-26.3098,-52.5056
